,cnyesId,nav,forSale,change,fundYesId,investmentArea,categoryAbbr,prevPrice,displayNameLocal,priceDate,inceptionDate,lastUpdate,classCurrencyLocal,changePercent,return1Month,displayNameLocalWithKwd,forSaleUrl,fundTags,portfolio_errors
1144,A32004,65.32,1,-1.5,A32004,台灣,台灣股票,66.82,野村成長基金,1614268800,942681600.0,1614268800,新台幣,-2.24,6.19411,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A32004,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星５星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1145,A23007,49.1084,1,-0.9313,A23007,台灣,股債混合(積極型),50.0397,復華傳家二號基金,1614268800,968169600.0,1614268800,新台幣,-1.86,4.99507,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A23007,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}, {'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星５星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1146,A07012,35.77,0,-0.9,,台灣,台灣股票,36.67,瀚亞中小型股基金,1614268800,891532800.0,1614268800,新台幣,-2.45,3.56109,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1147,A32027,12.1648,0,0.0,,台灣,貨幣市場 - 新台幣,12.1648,野村精選貨幣市場基金,1614268800,976809600.0,1614268800,新台幣,0.0,0.00575,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1148,A05003,81.73,1,-2.2,A05003,台灣,台灣股票,83.93,元大多福基金,1614268800,763747200.0,1614268800,新台幣,-2.62,1.42715,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A05003,[],"{""message"":""Token not found"",""status_code"":400}"
1149,A13012,132.51,0,-5.46,,台灣,台灣股票,137.97,元大台灣卓越50基金,1614268800,1056470400.0,1614268800,新台幣,-3.96,-0.12813,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星５星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1150,A23011,54.7921,1,-1.0658,A23011,台灣,股債混合(積極型),55.8579,復華人生目標基金,1614268800,1046620800.0,1614268800,新台幣,-1.91,6.13338,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A23011,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}, {'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星５星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1151,A26012,11.1111,0,0.0001,,台灣,貨幣市場 - 新台幣,11.111,中國信託華盈貨幣市場基金,1614268800,1047571200.0,1614268800,新台幣,0.0,0.0162,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1152,A37007,66.93,1,-1.39,A37007,台灣,產業股票 - 科技,68.32,國泰科技生化基金,1614268800,1026921600.0,1614268800,新台幣,-2.03,6.57643,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A37007,[],"{""message"":""Token not found"",""status_code"":400}"
1153,A14017,34.14,1,-1.01,A14017,台灣,台灣股票,35.15,新光大三通基金,1614268800,1020960000.0,1614268800,新台幣,-2.87,4.98155,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A14017,"[{'promoteName': '新光上架定期定額0手續費優惠', 'promoteDescription': '定期定額0手續費至2021/02/28，2021/03/01開始手續費率0.3%', 'startAt': 1604937600, 'endAt': 32503564800, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
1154,A45001,65.13,0,-1.43,,台灣,台灣股票,66.56,富蘭克林華美第一富基金,1614268800,1039708800.0,1614268800,新台幣,-2.15,6.82303,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1155,A23013,38.6211,1,-0.9021,A23013,台灣,股債混合(積極型),39.5232,復華神盾基金,1614268800,1082390400.0,1614268800,新台幣,-2.28,3.87405,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A23013,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}, {'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1156,A32033,34.7,1,-0.37,A32033,台灣,台灣股票,35.07,野村台灣高股息基金,1614268800,1111075200.0,1614268800,新台幣,-1.06,3.70592,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A32033,[],"{""message"":""Token not found"",""status_code"":400}"
1157,A47003,43.3756,0,-0.5465,,台灣,股債混合(平衡型),43.9221,台新高股息平衡基金,1614268800,1118332800.0,1614268800,新台幣,-1.24,3.80713,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星５星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1158,A19002,33.8,0,-0.9,,台灣,台灣股票,34.7,兆豐國際國民基金,1614268800,578505600.0,1614268800,新台幣,-2.59,1.71532,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1159,A08006,63.73,0,-1.36,,台灣,台灣股票,65.09,保德信店頭市場基金,1614268800,842803200.0,1614268800,新台幣,-2.09,2.37751,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1160,A08009,47.47,0,-1.25,,台灣,產業股票 - 科技,48.72,保德信科技島基金,1614268800,903974400.0,1614268800,新台幣,-2.57,2.12995,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1161,A19013,41.19,0,-1.05,,台灣,產業股票 - 科技,42.24,兆豐國際電子基金,1614268800,904665600.0,1614268800,新台幣,-2.49,5.48015,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1162,A32002,68.21,1,-1.78,A32002,台灣,台灣股票,69.99,野村台灣運籌基金,1614268800,546624000.0,1614268800,新台幣,-2.54,5.34363,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A32002,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1163,A32019,40.84,1,-0.79,A32019,台灣,股債混合(平衡型),41.63,野村鴻利基金,1614268800,630345600.0,1614268800,新台幣,-1.9,5.04115,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A32019,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}, {'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星５星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1164,A32020,16.9656,0,0.0001,,台灣,貨幣市場 - 新台幣,16.9655,野村鴻揚貨幣市場基金,1614268800,691948800.0,1614268800,新台幣,0.0,0.00766,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1165,A32021,27.66,1,-0.65,A32021,台灣,台灣股票,28.31,野村積極成長基金,1614268800,758304000.0,1614268800,新台幣,-2.3,6.42555,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A32021,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星５星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1166,A32026,19.63,1,-0.45,A32026,台灣,產業股票 - 科技,20.08,野村高科技基金,1614268800,949248000.0,1614268800,新台幣,-2.24,5.76509,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A32026,[],"{""message"":""Token not found"",""status_code"":400}"
1167,A04006,46.98,1,-1.13,A04006,台灣,台灣股票,48.11,匯豐成功基金,1614268800,650476800.0,1614268800,新台幣,-2.35,2.89093,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A04006,[],"{""message"":""Token not found"",""status_code"":400}"
1168,A04010,62.62,1,-1.95,A04010,台灣,產業股票 - 科技,64.57,匯豐龍騰電子基金,1614268800,805046400.0,1614268800,新台幣,-3.02,0.8536,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A04010,[],"{""message"":""Token not found"",""status_code"":400}"
1169,A05004,30.02,1,-0.78,A05004,台灣,台灣股票,30.8,元大多多基金,1614268800,781804800.0,1614268800,新台幣,-2.53,2.00476,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A05004,[],"{""message"":""Token not found"",""status_code"":400}"
1170,A05005,62.48,1,-1.63,A05005,台灣,台灣股票,64.11,元大卓越基金,1614268800,816969600.0,1614268800,新台幣,-2.54,2.24186,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A05005,[],"{""message"":""Token not found"",""status_code"":400}"
1171,A05008,13.95,1,-0.19,A05008,台灣,台灣股票,14.14,元大店頭基金,1614268800,854294400.0,1614268800,新台幣,-1.34,4.57271,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A05008,[],"{""message"":""Token not found"",""status_code"":400}"
1172,A05009,15.2588,0,0.0001,,台灣,貨幣市場 - 新台幣,15.2587,元大萬泰貨幣市場基金,1614268800,856281600.0,1614268800,新台幣,0.0,0.0118,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1173,A05010,32.54,1,-1.06,A05010,台灣,產業股票 - 科技,33.6,元大高科技基金,1614268800,880905600.0,1614268800,新台幣,-3.15,4.09469,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A05010,[],"{""message"":""Token not found"",""status_code"":400}"
1174,A05013,59.69,1,-1.13,A05013,台灣,台灣股票,60.82,元大經貿基金,1614268800,911836800.0,1614268800,新台幣,-1.86,7.45275,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A05013,[],"{""message"":""Token not found"",""status_code"":400}"
1175,A05016,40.03,1,-1.0,A05016,台灣,台灣股票,41.03,元大新主流基金,1614268800,935078400.0,1614268800,新台幣,-2.44,-0.02498,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A05016,[],"{""message"":""Token not found"",""status_code"":400}"
1176,A06005,16.0743,0,0.0001,,台灣,貨幣市場 - 新台幣,16.0742,景順貨幣市場基金,1614268800,815846400.0,1614268800,新台幣,0.0,0.00871,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1177,A06012,29.43,0,-0.74,,台灣,台灣股票,30.17,景順主流基金,1614268800,936892800.0,1614268800,新台幣,-2.45,3.01015,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1178,A07004,106.23,0,-2.81,,台灣,台灣股票,109.04,瀚亞高科技基金,1614268800,784742400.0,1614268800,新台幣,-2.58,4.05525,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1179,A07005,63.27,0,-1.63,,台灣,台灣股票,64.9,瀚亞外銷基金,1614268800,796233600.0,1614268800,新台幣,-2.51,3.39925,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1180,A07009,35.42,0,-0.85,,台灣,台灣股票,36.27,瀚亞菁華基金,1614268800,844099200.0,1614268800,新台幣,-2.34,2.99506,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1181,A07017,34.35,0,-0.74,,台灣,股債混合(平衡型),35.09,瀚亞理財通基金,1614268800,974304000.0,1614268800,新台幣,-2.11,1.5371,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1182,A08002,171.12,0,-4.6,,台灣,台灣股票,175.72,保德信高成長基金,1614268800,765993600.0,1614268800,新台幣,-2.62,2.17949,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1183,A08003,64.5,0,-1.76,,台灣,台灣股票,66.26,保德信金滿意基金,1614268800,799344000.0,1614268800,新台幣,-2.66,2.29976,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1184,A08005,15.9624,0,0.0001,,台灣,貨幣市場 - 新台幣,15.9623,保德信貨幣市場基金,1614268800,832262400.0,1614268800,新台幣,0.0,0.02381,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1185,A08011,77.93,0,-1.53,,台灣,台灣股票,79.46,保德信中小型股基金,1614268800,916934400.0,1614268800,新台幣,-1.93,0.41232,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1186,A08014,12.61,0,-0.29,,台灣,台灣股票,12.9,保德信新世紀基金,1614268800,952099200.0,1614268800,新台幣,-2.25,4.4739,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1187,A08016,43.27,0,-0.91,,台灣,股債混合(平衡型),44.18,保德信金平衡基金,1614268800,976896000.0,1614268800,新台幣,-2.06,1.45369,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1188,A23003,101.46,1,-2.56,A23003,台灣,台灣股票,104.02,復華高成長基金,1614268800,908553600.0,1614268800,新台幣,-2.46,5.23805,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A23003,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1189,A23004,30.8751,1,-0.7064,A23004,台灣,股債混合(平衡型),31.5815,復華傳家基金,1614268800,934214400.0,1614268800,新台幣,-2.24,2.12586,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A23004,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
1190,A23005,13.5815,0,0.0001,,台灣,貨幣市場 - 新台幣,13.5814,復華有利貨幣市場基金,1614268800,948643200.0,1614268800,新台幣,0.0,0.01399,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1191,A10001,23.53,0,-0.57,,台灣,台灣股票,24.1,富邦基金A類型,1614268800,729100800.0,1614268800,新台幣,-2.37,3.02102,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1192,A10008,15.808,0,0.0001,,台灣,貨幣市場 - 新台幣,15.8079,富邦吉祥貨幣市場基金,1614268800,834681600.0,1614268800,新台幣,0.0,0.01455,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1193,A10010,19.36,0,-0.47,,台灣,台灣股票,19.83,富邦精銳中小基金,1614268800,866390400.0,1614268800,新台幣,-2.37,2.81466,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1194,A10013,42.66,0,-1.24,,台灣,產業股票 - 科技,43.9,富邦科技基金,1614268800,916761600.0,1614268800,新台幣,-2.82,4.04878,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1195,A10011,43.48,0,-1.3,,台灣,台灣股票,44.78,富邦高成長基金,1614268800,886521600.0,1614268800,新台幣,-2.9,2.83822,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1196,A10020,40.11,0,-0.85,,台灣,台灣股票,40.96,富邦台灣心基金,1614268800,944496000.0,1614268800,新台幣,-2.08,3.83122,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1197,A12001,34.46,0,-0.9,,台灣,台灣股票,35.36,華南永昌永昌基金,1614268800,729792000.0,1614268800,新台幣,-2.55,1.44245,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
1198,A12004,16.392,0,0.0001,,台灣,貨幣市場 - 新台幣,16.3919,華南永昌鳳翔貨幣市場基金,1614268800,823536000.0,1614268800,新台幣,0.0,0.02075,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1199,A13001,106.86,1,-2.06,A13001,台灣,台灣股票,108.92,元大2001基金,1614268800,729964800.0,1614268800,新台幣,-1.89,5.12543,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A13001,[],"{""message"":""Token not found"",""status_code"":400}"
1200,A13003,16.4448,0,0.0001,,台灣,貨幣市場 - 新台幣,16.4447,元大得利貨幣市場基金,1614268800,811612800.0,1614268800,新台幣,0.0,0.01885,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1201,A13009,12.1135,0,0.0001,,台灣,貨幣市場 - 新台幣,12.1134,元大得寶貨幣市場基金,1614268800,997200000.0,1614268800,新台幣,0.0,0.01569,0,,[],"{""message"":""Token not found"",""status_code"":400}"
1202,A14001,41.92,1,-1.12,A14001,台灣,台灣股票,43.04,新光台灣富貴基金,1614268800,734803200.0,1614268800,新台幣,-2.6,5.53877,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A14001,"[{'promoteName': '新光上架定期定額0手續費優惠', 'promoteDescription': '定期定額0手續費至2021/02/28，2021/03/01開始手續費率0.3%', 'startAt': 1604937600, 'endAt': 32503564800, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
